filename,county,source,relevant_date,date_of_production,upload_date,document_url,download_url,download_success
2019.11_Alameda County_DA Pride and Professionalism.pdf,Alameda County,Office of the Alameda District Attorney,11/19/2025,,04/03/2025,https://www.aclunc.org/201911-alameda-county-da-pride-and-professionalismpdf,https://drive.google.com/open?id=1vNqerfGb_xeOed6jGoCxMjxPMFOINQld,True
2020.03.26_Alameda County_Immigration Guidelines.pdf,Alameda County,Office of the Alameda District Attorney,03/26/2020,,04/03/2025,https://www.aclunc.org/20200326-alameda-county-immigration-guidelinespdf,https://drive.google.com/open?id=1Zd-NbaRDVGJLlQasFVCfYeMrVf38a4m1,True
2020.08.24_Alameda County_Electronic Search Conditions.mp4,Alameda County,Office of the Alameda District Attorney,08/24/2020,,04/03/2025,https://www.aclunc.org/20200824-alameda-county-electronic-search-conditionsmp4,https://drive.google.com/open?id=1RHgFL-MORrXIPOEX2JNzZbXec3zweJ0h,True
2020.08.24_Alameda County_Electronic Search Conditions.pdf,Alameda County,Office of the Alameda District Attorney,08/24/2020,,04/03/2025,https://www.aclunc.org/20200824-alameda-county-electronic-search-conditionspdf,https://drive.google.com/open?id=17gjLBGF7ggoIGJOzJjjDWReHhKZdZnvO,True
2020.08.25_Alameda County_AB 2542 Summary.pdf,Alameda County,Office of the Alameda District Attorney,08/25/2020,,04/03/2025,https://www.aclunc.org/20200825-alameda-county-ab-2542-summarypdf,https://drive.google.com/open?id=10Nnw6F_LmUgQcHt1jOH0qtGrXxUKBDWb,True
2020.08_Alameda County_DA Workplace Violence and Sexual Harassment Policy.pdf,Alameda County,Office of the Alameda District Attorney,08/20/2025,,04/03/2025,https://www.aclunc.org/202008-alameda-county-da-workplace-violence-and-sexual-harassment-policypdf,https://drive.google.com/open?id=1FUNB-UCcnJfng985AcIIORCBMLdHRh6N,True
2020.10.02_Alameda County_AB 2542.pdf,Alameda County,Office of the Alameda District Attorney,10/02/2020,,04/03/2025,https://www.aclunc.org/20201002-alameda-county-ab-2542pdf,https://drive.google.com/open?id=1vnyV3dAWry_HzdzlKluhnqxZ8EESK_br,True
"2020.10.05_Alameda County_Social Media Evidence, Pt I.pdf",Alameda County,Office of the Alameda District Attorney,10/05/2020,,04/03/2025,https://www.aclunc.org/20201005-alameda-county-social-media-evidence-pt-ipdf,https://drive.google.com/open?id=1sL0e3N7SAgJLfmQCPoDXUu3x0EtL1Z7T,True
2020.10.05_Alameda County_Social Media Evidence.mp4,Alameda County,Office of the Alameda District Attorney,10/05/2020,,04/03/2025,https://www.aclunc.org/20201005-alameda-county-social-media-evidencemp4,https://drive.google.com/open?id=1ogHjw2phm0Q_1-iX8HxXA4UkAReY4s8U,True
2020.10.19_Alameda County_Social Media Evidence Part 2.mp4,Alameda County,Office of the Alameda District Attorney,10/19/2020,,04/03/2025,https://www.aclunc.org/20201019-alameda-county-social-media-evidence-part-2mp4,https://drive.google.com/open?id=1Vn2kWMHIMyEpWAW-dyxMkCU1mZ-CB9s0,True
"2020.10.19_Alameda County_Social Media Evidence, Pt.2.pdf",Alameda County,Office of the Alameda District Attorney,10/19/2020,,04/03/2025,https://www.aclunc.org/20201019-alameda-county-social-media-evidence-pt2pdf,https://drive.google.com/open?id=1oNxlU8i_iaYynyGRx-PvfY0VEt0yjNZw,True
2020.10.19_Alameda County_Social Media Evidence.mp4,Alameda County,Office of the Alameda District Attorney,10/19/2020,,04/03/2025,https://www.aclunc.org/20201019-alameda-county-social-media-evidencemp4,https://drive.google.com/open?id=1ysc1q6aOwuamaa9R_xUGfgIPMSGxvDcV,True
"2020.12.07_Alameda County_New Laws 2021, Pt.1.pdf",Alameda County,Office of the Alameda District Attorney,12/07/2020,,04/03/2025,https://www.aclunc.org/20201207-alameda-county-new-laws-2021-pt1pdf,https://drive.google.com/open?id=1p043tLy3dCbIZKl-SXSSMn-SSKxkukHe,True
2020.12.07_Alameda County_New Laws Part 1.mp4,Alameda County,Office of the Alameda District Attorney,12/07/2020,,04/03/2025,https://www.aclunc.org/20201207-alameda-county-new-laws-part-1mp4,https://drive.google.com/open?id=1isgwD9HmyUu-u5e2d2O4ztlX3Q8g5Mel,True
"2020.12.14_Alameda County_New Laws 2021, Pt.2.pdf",Alameda County,Office of the Alameda District Attorney,12/14/2020,,04/03/2025,https://www.aclunc.org/20201214-alameda-county-new-laws-2021-pt2pdf,https://drive.google.com/open?id=1QmKu72T4FaIGFvIcmy0ft-NMJpkMBT5v,True
2020.12.14_Alameda County_New Laws 2021.mp4,Alameda County,Office of the Alameda District Attorney,12/14/2020,,04/03/2025,https://www.aclunc.org/20201214-alameda-county-new-laws-2021mp4,https://drive.google.com/open?id=1HlLB0B5EzAgIMP3Eb-YhdjXIZGc_hsnY,True
2020.12.14_Alameda County_New Laws Part 2.mp4,Alameda County,Office of the Alameda District Attorney,12/14/2020,,04/03/2025,https://www.aclunc.org/20201214-alameda-county-new-laws-part-2mp4,https://drive.google.com/open?id=1WWlqJqYIHFK3UGLLy_bqjbHKJD5hX3yU,True
2020.12.16_Alameda County_Answering the Call - Avoiding Bias in Prosecution (CRJ Act).pdf.pdf,Alameda County,Office of the Alameda District Attorney,12/16/2020,,04/03/2025,https://www.aclunc.org/20201216-alameda-county-answering-call-avoiding-bias-prosecution-crj-actpdfpdf,https://drive.google.com/open?id=1Ro-x1NhVBtmOAFA12rZipb9DMhZKUZaG,True
2021.02.01_Alameda County_Probation Retroactivty and the Williamson Rule.pdf,Alameda County,Office of the Alameda District Attorney,02/01/2021,,04/03/2025,https://www.aclunc.org/20210201-alameda-county-probation-retroactivty-and-williamson-rulepdf,https://drive.google.com/open?id=1iLQuLMpWxqRhkKrO5aBCE4tc0QZK74Wz,True
2021.02.01_Alameda County_Williamson and Probation Retroactivity.mp4,Alameda County,Office of the Alameda District Attorney,02/01/2021,,04/03/2025,https://www.aclunc.org/20210201-alameda-county-williamson-and-probation-retroactivitymp4,https://drive.google.com/open?id=1UGjF5y7XYadnRHebGHIemfVylO4wrHv1,True
2021.03.22_Alameda County_Surveillance Video Suppression.pdf,Alameda County,Office of the Alameda District Attorney,03/22/2021,,04/03/2025,https://www.aclunc.org/20210322-alameda-county-surveillance-video-suppressionpdf,https://drive.google.com/open?id=1ua5TRHFxYP7m5e8DcRXXmU8c55Z1GUK-,True
2021.04.19_Alameda County_Humphrey and Bail Part 1.mp4,Alameda County,Office of the Alameda District Attorney,04/19/2021,,04/03/2025,https://www.aclunc.org/20210419-alameda-county-humphrey-and-bail-part-1mp4,https://drive.google.com/open?id=1G7_Q7NX0kdre8l2m2cG9UFmjurDV2p2t,True
2021.04.19_Alameda County_Humphrey and Bail.mp4,Alameda County,Office of the Alameda District Attorney,04/19/2021,,04/03/2025,https://www.aclunc.org/20210419-alameda-county-humphrey-and-bailmp4,https://drive.google.com/open?id=1YNd4nNmrymfk0Ifdq8_9AZXti_OamNBh,True
2021.04.19_Alameda County_Humphrey Bail.pdf,Alameda County,Office of the Alameda District Attorney,04/19/2021,,04/03/2025,https://www.aclunc.org/20210419-alameda-county-humphrey-bailpdf,https://drive.google.com/open?id=16gXDq9tecGuXAmLeKUPnTvys0ZyP0e_A,True
2021.08.23_Alameda County_DUI Diversion.mp4,Alameda County,Office of the Alameda District Attorney,08/23/2021,,04/03/2025,https://www.aclunc.org/20210823-alameda-county-dui-diversionmp4,https://drive.google.com/open?id=1PsdBv9lS2ig7g-7LNZGVUwhVK6L_OD-i,True
2021.08.23_Alameda County_DUI Diversion.pdf,Alameda County,Office of the Alameda District Attorney,08/23/2021,,04/03/2025,https://www.aclunc.org/20210823-alameda-county-dui-diversionpdf,https://drive.google.com/open?id=1hKI1WZ46yDarz7krhNC3mwZBm1Iq2O47,True
2021.09.22_Alameda County_Certificate of Rehabilitation of Pardons.pdf,Alameda County,Office of the Alameda District Attorney,09/22/2021,,04/03/2025,https://www.aclunc.org/20210922-alameda-county-certificate-rehabilitation-pardonspdf,https://drive.google.com/open?id=133NYE9sXNNPvWN_hGtBXzR-6BHGZ0F3i,True
2021.10.26_Alameda County_Guidelines for Rehab and Pardons.pdf,Alameda County,Office of the Alameda District Attorney,10/26/2021,,04/03/2025,https://www.aclunc.org/20211026-alameda-county-guidelines-rehab-and-pardonspdf,https://drive.google.com/open?id=1BgMqWDdxwFiXi1AD7Ej6AH36nCkEtdbj,True
2021_Alameda County_CA Penal Code 745 (AB 2542) Slides.pdf,Alameda County,Office of the Alameda District Attorney,01/01/2021,,04/03/2025,https://www.aclunc.org/2021-alameda-county-ca-penal-code-745-ab-2542-slidespdf,https://drive.google.com/open?id=18YNMZhIU_z5VFUa1Qrmq7pKk-h3o_aPm,True
Alameda County_ACDA Parole Hearing Policy.pdf,Alameda County,Office of the Alameda District Attorney,,,04/03/2025,https://www.aclunc.org/alameda-county-acda-parole-hearing-policypdf,https://drive.google.com/open?id=1NFHastyERcvgoBOqdrsfqm5ea8N3SP8E,True
2013.06.10_Amador County_Batson-Wheeler Guide.pdf,Amador County,Office of the Amador District Attorney,06/10/2013,03/15/2022,04/03/2025,https://www.aclunc.org/20130610-amador-county-batson-wheeler-guidepdf,https://drive.google.com/open?id=1ywzHpGmKJrGvqByRwXrhH5YsAVfbfyee,True
2013.06.10_Amador County_Wheeler-Batson Guide.pdf,Amador County,Office of the Amador District Attorney,06/10/2013,03/15/2022,04/03/2025,https://www.aclunc.org/20130610-amador-county-wheeler-batson-guidepdf,https://drive.google.com/open?id=13P6dzES9SHxALLkUeiwlGlcb_EL0sJXX,True
2015-2021_Amador County_List of Trainings.pdf,Amador County,Office of the Amador District Attorney,,03/15/2022,04/03/2025,https://www.aclunc.org/2015-2021-amador-county-list-trainingspdf,https://drive.google.com/open?id=14lUifN2zcvzjn5YG-g0vNKZBbreLRwHZ,True
2016_Amador County_Prosecutor's Brief.pdf,Amador County,Office of the Amador District Attorney,01/01/2016,03/15/2022,04/03/2025,https://www.aclunc.org/2016-amador-county-prosecutors-briefpdf,https://drive.google.com/open?id=1XMKA6IIjJgfPD_ECnuRsyvEhdHXtH8I5,True
2018.05_Amador County_Responding to Batson-Wheeler Presentation.pdf,Amador County,Office of the Amador District Attorney,05/18/2025,03/15/2022,04/03/2025,https://www.aclunc.org/201805-amador-county-responding-batson-wheeler-presentationpdf,https://drive.google.com/open?id=17X4_EpveS514IMpHqVY_vAQU_h2rSxTB,True
2018.05_Amador County_Wheeler Presentation.pdf,Amador County,Office of the Amador District Attorney,05/18/2025,03/15/2022,04/03/2025,https://www.aclunc.org/201805-amador-county-wheeler-presentationpdf,https://drive.google.com/open?id=1JBjSyYzOoB0SaQM9b4o2GqJx50-Uwaj8,True
2018_Amador County_New Laws for 2018.pdf,Amador County,Office of the Amador District Attorney,01/01/2018,03/15/2022,04/03/2025,https://www.aclunc.org/2018-amador-county-new-laws-2018pdf,https://drive.google.com/open?id=14vXq1RGOXgZeEyNXOR7xFMLTfgMc2djS,True
2018_Amador County_Prosecutor's Brief (2).pdf,Amador County,Office of the Amador District Attorney,01/01/2018,03/15/2022,04/03/2025,https://www.aclunc.org/2018-amador-county-prosecutors-brief-2pdf,https://drive.google.com/open?id=1_qaWc6iu6SdnI9rWoNs_TmqXhMm4Ur3P,True
2022.01.01_Amador County_AB 3070 - New Jury Voir Dire & Wheeler-Batson Rule.pdf,Amador County,Office of the Amador District Attorney,01/01/2022,03/15/2022,04/03/2025,https://www.aclunc.org/20220101-amador-county-ab-3070-new-jury-voir-dire-wheeler-batson-rulepdf,https://drive.google.com/open?id=1f67j8N0tVWiFNt7K8U85CwQ65Q-xziOS,True
2022_Amador County_New Jury Voir Dire and Wheeler-Batson Rules.pdf,Amador County,Office of the Amador District Attorney,01/01/2022,03/15/2022,04/03/2025,https://www.aclunc.org/2022-amador-county-new-jury-voir-dire-and-wheeler-batson-rulespdf,https://drive.google.com/open?id=1bQsc1T-6grMl1EKoTrhfQvUd6Eglhaph,True
Amador Country_DA Office Pre-File Enrollment Form.pdf,Amador County,Office of the Amador District Attorney,03/30/2022,03/30/2022,04/03/2025,https://www.aclunc.org/amador-country-da-office-pre-file-enrollment-formpdf,https://drive.google.com/open?id=1QgiX3PmtMWlZ5bqMVv-AodDmp89RDD8w,True
Amador County_101 Cases Every Prosecutor Should Know.pdf,Amador County,Office of the Amador District Attorney,10/16/2017,,04/03/2025,https://www.aclunc.org/amador-county-101-cases-every-prosecutor-should-knowpdf,https://drive.google.com/open?id=1bQraoteYOxaECL0hA2lzmR6T1423emy1,True
Amador County_Article re Batson-Wheeler Motions by Patrick Whalen.pdf,Amador County,Office of the Amador District Attorney,03/30/2022,03/30/2022,04/03/2025,https://www.aclunc.org/amador-county-article-re-batson-wheeler-motions-patrick-whalenpdf,https://drive.google.com/open?id=1E2nA2mgStVywuUEFT97jeBfkg8iJ39F2,True
Amador County_Pre-Fill Enrollment Form.pdf,Amador County,Office of the Amador District Attorney,03/15/2022,03/15/2022,04/03/2025,https://www.aclunc.org/amador-county-pre-fill-enrollment-formpdf,https://drive.google.com/open?id=1w9ZPDUgSqnrgiH1yPR_57YRqUSCDkqKK,True
Amador County_Responding to Batson-Wheeler Motions.pdf,Amador County,Office of the Amador District Attorney,03/15/2022,03/15/2022,04/03/2025,https://www.aclunc.org/amador-county-responding-batson-wheeler-motionspdf,https://drive.google.com/open?id=1sZgsQiqerSYGQqXyrkgKtNVPeTJG4yIC,True
Amador County_Training List.pdf,Amador County,Office of the Amador District Attorney,03/15/2022,03/15/2022,04/03/2025,https://www.aclunc.org/amador-county-training-listpdf,https://drive.google.com/open?id=1srayu4ippf1rIgg4sK-ReeWqef2HHph_,True
2005.05_Calaveras County_Basic Trial Techniques For Prosecutors.pdf,Calaveras County,Office of the Calaveras District Attorney,05/05/2025,03/24/2023,04/03/2025,https://www.aclunc.org/200505-calaveras-county-basic-trial-techniques-prosecutorspdf,https://drive.google.com/open?id=1jTWL8F3i0a5flA3jB6Be4UY7yPS3pSA1,True
2006_Calaveras County_CDAA-Mr Wheeler Goes To Washington.pdf,Calaveras County,Office of the Calaveras District Attorney,01/01/2006,03/24/2023,04/03/2025,https://www.aclunc.org/2006-calaveras-county-cdaa-mr-wheeler-goes-washingtonpdf,https://drive.google.com/open?id=1F5NezT4Ah729yurFdDdD08WFPXvbaDSm,True
2012.01_Calaveras County_CDAA-Integrity Independence Leadership.pdf,Calaveras County,Office of the Calaveras District Attorney,01/12/2025,03/24/2023,04/03/2025,https://www.aclunc.org/201201-calaveras-county-cdaa-integrity-independence-leadershippdf,https://drive.google.com/open?id=1Qodvd-3J9f1WuekQxc3A18ZQcMrevEMP,True
2014.05.07_Calaveras County_Voir Dire In DV Homicide Cases Webinar Info.pdf,Calaveras County,Office of the Calaveras District Attorney,05/07/2014,03/24/2023,04/03/2025,https://www.aclunc.org/20140507-calaveras-county-voir-dire-dv-homicide-cases-webinar-infopdf,https://drive.google.com/open?id=1uGmKdVWgJN063AMNMrkUMgfpkeg_72Bo,True
2014_Calaveras County_CDAA-News And Social Media.pdf,Calaveras County,Office of the Calaveras District Attorney,01/01/2014,03/24/2023,04/03/2025,https://www.aclunc.org/2014-calaveras-county-cdaa-news-and-social-mediapdf,https://drive.google.com/open?id=1A0QwIsEz7Ity3yk1ddbYyK3wOwhe06qV,True
2015.01.30_Calaveras County_Elimination of Bias in the Legal Profession Webinar Info.pdf,Calaveras County,Office of the Calaveras District Attorney,01/30/2015,03/24/2023,04/03/2025,https://www.aclunc.org/20150130-calaveras-county-elimination-bias-legal-profession-webinar-infopdf,https://drive.google.com/open?id=1GCDvfL3HLE20s6EaojvEtaIShqVjNhZN,True
2015.02.09_Calaveras County_CDAA-Elimination of Bias Presentation.pdf,Calaveras County,Office of the Calaveras District Attorney,02/09/2015,03/24/2023,04/03/2025,https://www.aclunc.org/20150209-calaveras-county-cdaa-elimination-bias-presentationpdf,https://drive.google.com/open?id=1RidgsBgZ1JbKD_fbCd9YJ3JLq0uHtZvY,True
2015-2018_Calaveras County_MCLE Log.pdf,Calaveras County,Office of the Calaveras District Attorney,,03/24/2023,04/03/2025,https://www.aclunc.org/2015-2018-calaveras-county-mcle-logpdf,https://drive.google.com/open?id=1jyhjiMVq_aDscwr13x-5v4PpzVXBD9xw,True
2018.05_Calaveras County_Responding to a Wheeler-Batson Motion.pdf,Calaveras County,Office of the Calaveras District Attorney,05/18/2025,03/24/2023,04/03/2025,https://www.aclunc.org/201805-calaveras-county-responding-wheeler-batson-motionpdf,https://drive.google.com/open?id=1j_m4FA19RDa2-P4iDaSd199-M1EXuDnk,True
2018.09.24_Calaveras County_Prosecuting DV Misdemeanors Seminar.pdf,Calaveras County,Office of the Calaveras District Attorney,09/24/2018,03/24/2023,04/03/2025,https://www.aclunc.org/20180924-calaveras-county-prosecuting-dv-misdemeanors-seminarpdf,https://drive.google.com/open?id=1qtU_vSlLoZJK4QT1qVTLy_R3hfzZ6T_0,True
2018.09.26_Calaveras County_CDAA-Misdemeanor Voir Dire 101.pdf,Calaveras County,Office of the Calaveras District Attorney,09/26/2018,03/24/2023,04/03/2025,https://www.aclunc.org/20180926-calaveras-county-cdaa-misdemeanor-voir-dire-101pdf,https://drive.google.com/open?id=1wZU2J5kvBCvV1174r8Il0hmvkqvFmXqt,True
2018.11.28_Calaveras County_Misconduct Accusation Presentation.pdf,Calaveras County,Office of the Calaveras District Attorney,11/28/2018,03/24/2023,04/03/2025,https://www.aclunc.org/20181128-calaveras-county-misconduct-accusation-presentationpdf,https://drive.google.com/open?id=19KKXRM0G2MySPDgJNF-0CbWJWdQK0zxM,True
2018-2021_Calaveras County_MCLE Log.pdf,Calaveras County,Office of the Calaveras District Attorney,,03/24/2023,04/03/2025,https://www.aclunc.org/2018-2021-calaveras-county-mcle-logpdf,https://drive.google.com/open?id=1fZKjeV-_tHXEC9x9fJ9u2M_v6TL_pmEN,True
2019.02_Calaveras County_Brady And Discovery Obligations.pdf,Calaveras County,Office of the Calaveras District Attorney,02/19/2025,03/24/2023,04/03/2025,https://www.aclunc.org/201902-calaveras-county-brady-and-discovery-obligationspdf,https://drive.google.com/open?id=1eI7xZv7sil76tU_-2qDzvVshxLaUr9W2,True
2019.07.24_Calaveras County_Brady Doctrine Presentation.pdf,Calaveras County,Office of the Calaveras District Attorney,07/24/2019,03/24/2023,04/03/2025,https://www.aclunc.org/20190724-calaveras-county-brady-doctrine-presentationpdf,https://drive.google.com/open?id=1LSu8Kgcykv_hgeipq87QJOletBJCiWa2,True
2020.11.04_Calaveras County_Felony Trials A to Z Presentation.pdf,Calaveras County,Office of the Calaveras District Attorney,11/04/2020,03/24/2023,04/03/2025,https://www.aclunc.org/20201104-calaveras-county-felony-trials-z-presentationpdf,https://drive.google.com/open?id=1L4wyyqJ-wqo9hP7Ioe-vm9TbCywsLfXA,True
2022.01.01_Calaveras County_New Voir Dire-Wheeler Batson Rules.pdf,Calaveras County,Office of the Calaveras District Attorney,01/01/2022,03/24/2023,04/03/2025,https://www.aclunc.org/20220101-calaveras-county-new-voir-dire-wheeler-batson-rulespdf,https://drive.google.com/open?id=1q4GVEHXoit05kqxa5ZO43j4oJ1XwmOQM,True
Calaveras County_Cyber Bullying Presentation.pdf,Calaveras County,Office of the Calaveras District Attorney,03/24/2023,03/24/2023,04/03/2025,https://www.aclunc.org/calaveras-county-cyber-bullying-presentationpdf,https://drive.google.com/open?id=12-uI_v8RbU1uX6mvT3tUMxHbeigh2aA6,True
Calaveras County_Defendant Related Voir Dire Questions.pdf,Calaveras County,Office of the Calaveras District Attorney,03/24/2023,03/24/2023,04/03/2025,https://www.aclunc.org/calaveras-county-defendant-related-voir-dire-questionspdf,https://drive.google.com/open?id=1xs2zZ27l6S5j3kh6IUxMdQiiVAmrlRt7,True
Calaveras County_How To Prosecute A DUI.pdf,Calaveras County,Office of the Calaveras District Attorney,03/24/2023,03/24/2023,04/03/2025,https://www.aclunc.org/calaveras-county-how-prosecute-duipdf,https://drive.google.com/open?id=1__OTb57-oqzclmNtPAwbh4A0aP8nX-9b,True
